order_id,product_id,add_to_cart_order,reordered
2959404,16797,2,1
2959404,1511,3,1
2959404,24852,4,1
2959404,30391,5,1
2959404,14218,6,1
2959404,17341,7,1
2959404,16759,8,1
2959404,41844,9,1
2959404,45066,10,1
2959404,27966,11,0
2959404,14901,12,1
2959404,15477,13,1
2959404,14992,14,1
2959404,14814,15,1
2959404,39160,16,1
2959404,17600,17,1
2959404,30353,18,1
2959404,12044,19,1
2959404,47626,20,1
2959404,43409,21,1
2959404,23695,22,1
2959404,33129,23,1
2959404,39491,24,1
2959404,39758,25,1
2959404,25476,26,1
2959404,34027,27,1
2959404,40706,28,1
2959404,8025,29,1
2959404,4920,30,1
2959404,37766,31,1
2959404,29204,32,1
2960620,35752,1,1
2960620,37158,2,0
2960620,42731,3,1
2960620,13166,4,1
2960620,3274,5,1
2960620,32534,6,1
2960620,39758,7,0
2960620,29689,8,1
2960620,15412,9,1
2960620,4196,10,1
2960620,41844,11,0
2960620,26043,12,0
2960620,46475,13,0
2960620,24925,14,0
2960620,22069,15,0
2960620,625,16,0
2960620,8569,17,0
2960812,1940,1,0
2960812,38928,2,0
2960812,37710,3,0
2960812,13176,4,1
2960812,17122,5,0
2960812,30827,6,0
2960812,32303,7,0
2960812,40742,8,0
2960812,2458,9,0
2961187,8859,1,1
2961187,24852,2,1
2961187,5876,3,1
2961187,12312,4,1
2961350,42389,1,1
2961350,37642,2,0
2961350,24489,3,1
2961350,20995,4,1
2961350,42585,5,1
2961350,22979,6,1
2961350,40706,7,1
2961350,44910,8,1
2961350,45965,9,0
2961350,12113,10,0
2961350,37141,11,1
2961350,21914,12,1
2961516,9913,1,1
2961516,40706,2,1
2961516,11424,3,1
2961516,27811,4,0
2961516,44422,5,1
2961516,23765,6,1
2961516,45461,7,1
2961516,13782,8,1
2961516,39972,9,1
2961516,31477,10,1
2961516,16793,11,1
2962172,9708,1,1
2962172,32912,2,1
2962172,10380,3,1
2962172,26665,4,1
2962172,28782,5,1
2962172,28448,6,1
2962172,47599,7,0
2962172,6917,8,0
2962172,2091,9,1
2962172,7646,10,1
2962172,33161,11,1
2962172,9584,12,1
2962172,18660,13,0
2962689,35544,1,0
2962689,37774,2,0
2962689,36554,3,0
2962689,8835,4,0
2962689,35633,5,0
2962689,33929,6,0
2963194,9387,1,0
2963194,37646,2,1
2963194,13629,3,1
2963194,24024,4,1
2963194,33000,5,1
2963194,47788,6,1
2963194,46906,7,1
2963194,22849,8,1
2963194,45416,9,1
2963194,22220,10,1
2963194,34969,11,1
2963194,37067,12,1
2963194,41665,13,1
2963194,47626,14,1
2963194,48110,15,1
2963194,16185,16,1
2963194,36086,17,0
2963194,5450,18,1
2963194,31553,19,0
2963200,29553,1,0
2963200,19389,2,0
2963200,45767,3,1
2963200,35914,4,1
2963200,625,5,0
2963200,46202,6,0
2963200,10816,7,0
2963200,8847,8,0
2963200,21737,9,1
2963200,23060,10,1
2963200,10801,11,0
2963200,217,12,0
2963200,24518,13,1
2964338,27966,1,1
2964338,21137,2,1
2964338,26131,3,1
2964338,27845,4,1
2964338,39275,5,1
2964338,38290,6,1
2964338,19660,7,1
2964338,24852,8,1
2964739,48229,1,1
2964739,47672,2,0
2964739,42445,3,1
2964739,29447,4,1
2964739,5450,5,1
2964739,37067,6,1
2964739,46969,7,1
2964739,21903,8,1
2964739,19057,9,1
2964739,27104,10,1
2964739,42828,11,1
2964739,405,12,1
2964739,9339,13,1
2964739,2063,14,1
2964739,21413,15,1
2964739,13877,16,1
2964739,27156,17,1
2964739,41950,18,1
2964739,30391,19,1
2964739,21137,20,1
2964739,2309,21,1
2964739,30489,22,1
2964739,38557,23,0
2964739,3952,24,1
2964739,38777,25,1
2964739,39928,26,1
2966169,10314,1,0
2966169,44334,2,1
2966169,40821,3,0
2966438,20842,1,1
2966438,48645,2,1
2966438,29095,3,1
2966438,24852,4,1
2966438,4377,5,1
2966438,23909,6,1
2966438,9076,7,1
2966572,29387,1,1
2966572,24852,2,1
2966572,22328,3,0
2966572,24009,4,0
2966572,45013,5,1
2966572,2228,6,1
2966572,17948,7,1
2966572,22035,8,0
2966598,16797,1,1
2966598,8571,2,1
2966598,35561,3,1
2966598,12078,4,1
2966598,5068,5,1
2966598,16283,6,1
2966598,19767,7,1
2966598,1940,8,1
2966598,10326,9,1
2966598,39922,10,1
2966598,4724,11,1
2966598,20955,12,0
2966890,13176,1,1
2966890,8571,2,1
2967343,45063,1,0
2967343,13176,2,1
2967343,24838,3,1
2967343,17794,4,1
2967343,45007,5,1
2967343,41065,6,0
2967343,30599,7,0
2967343,8174,8,0
2967343,12341,9,0
2967343,260,10,0
2967343,25705,11,1
2967343,16182,12,0
2967343,44949,13,0
2967782,27086,1,1
2967782,5785,2,1
2967782,1463,3,1
2967782,26223,4,1
2967782,36574,5,1
2967782,48007,6,1
2967782,12941,7,1
2967782,10558,8,1
2968512,19348,1,1
2968512,16797,2,1
2968512,30391,3,1
2968512,25513,4,1
2968512,34565,5,1
2968512,7559,6,1
2968512,6187,7,1
2968512,41844,8,1
2968512,11777,9,0
2968512,22825,10,1
2968512,13517,11,1
2968512,25753,12,0
2968512,8424,13,0
2968512,22935,14,0
2968512,24184,15,0
2968670,44142,1,1
2968670,24964,2,1
2968670,47626,3,0
2968670,40229,4,0
2968670,8309,5,0
2968670,32433,6,0
2968670,35887,7,0
2968670,46979,8,0
2968670,46294,9,0
2968670,4853,10,0
2968670,17794,11,0
2968670,47766,12,0
2968670,41950,13,0
2968670,8424,14,0
2969021,45066,1,1
2969021,13176,2,1
2969021,34969,3,0
2969021,22849,4,0
2969021,47209,5,1
2969021,15937,6,0
2969021,41259,7,0
2969021,34358,8,1
2969021,32433,9,0
2969021,44632,10,1
2969021,9076,11,0
2969021,1158,12,1
2969021,1529,13,1
2969021,28720,14,0
2969021,5380,15,1
2969021,47626,16,0
2969131,16647,1,1
2969131,47234,2,1
2969301,21137,1,0
2969301,17400,2,0
2969301,8193,3,0
2969301,34496,4,1
2969301,16290,5,0
2969301,45535,6,1
2969301,41570,7,0
2969301,13517,8,0
2969301,16490,9,0
2969301,18362,10,0
2969301,34423,11,0
2969301,17794,12,1
2969301,5883,13,1
2969301,42450,14,0
2969301,39619,15,0
2969301,17122,16,0
2970946,36969,1,1
2970946,31981,2,1
2970946,31446,3,1
2970946,41220,4,1
2970946,2966,5,1
2970946,16249,6,1
2970946,31553,7,1
2970946,34254,8,0
2970946,605,9,0
2970946,21909,10,0
2971581,46654,1,1
2971581,5127,2,0
2971581,47986,3,1
2971581,5612,4,1
2971581,4367,5,1
2972087,30591,1,1
2972087,10473,2,1
2972087,46061,3,1
2972087,33783,4,1
2972087,37710,5,1
2972087,36472,6,1
2972087,32303,7,1
2972087,38928,8,1
2972087,10326,9,1
2972087,10258,10,1
2972087,31651,11,1
2972142,28204,1,1
2972142,46676,2,1
2972276,36011,1,1
2972276,41488,2,1
2972276,37766,3,1
2972276,25387,4,1
2972276,23457,5,1
2972276,43351,6,1
2972276,42697,7,1
2972276,16589,8,1
2972276,42356,9,1
2972276,39928,10,1
2972276,7781,11,1
2972276,15902,12,1
2972276,36714,13,1
2972276,49006,14,1
2972276,10912,15,1
2972276,27554,16,1
2972276,36857,17,1
2972276,7175,18,1
2972276,9881,19,1
2972276,40377,20,1
2972276,10132,21,1
2972276,4659,22,1
2972276,7021,23,0
2972276,22935,24,0
2972276,28289,25,1
2972276,33672,26,0
2972276,31343,27,1
2972276,20520,28,0
2972758,21914,1,1
2972758,47717,2,1
2972758,42768,3,1
2972758,17652,4,0
2972758,12206,5,1
2972758,18918,6,0
2972878,36854,1,0
2972878,35898,2,0
2972878,28630,3,0
2972878,1158,4,0
2972878,19727,5,0
2972878,44142,6,0
2972878,20114,7,0
2972878,37065,8,0
2973091,31577,1,0
2973091,7088,2,0
2973091,14867,3,0
2973091,30639,4,1
2973091,36180,5,0
2973091,49175,6,0
2973091,13225,7,0
2973198,11030,1,1
2973198,49353,2,1
2973198,5022,3,0
2973198,34786,4,0
2973198,11250,5,0
2973198,24219,6,1
2973198,24852,7,1
2973207,10749,1,0
2973207,17044,2,0
2973207,47766,3,1
2973207,19816,4,1
2973207,40233,5,1
2973207,21938,6,1
2973207,26209,7,1
2973207,25890,8,1
2973207,21903,9,1
2973207,30489,10,1
2973207,43961,11,1
2973207,31342,12,1
2973207,11712,13,1
2973207,17835,14,1
2973207,39055,15,1
2973207,24852,16,1
2973207,34262,17,1
2973471,24852,1,1
2973471,6948,2,1
2973471,43961,3,1
2973471,49533,4,0
2973912,32429,1,1
2973912,14652,2,1
2973912,21841,3,1
2973912,24184,4,1
2973912,30391,5,0
2973912,49185,6,0
2973912,311,7,1
2973912,27104,8,1
2973912,3819,9,1
2973912,8193,10,1
2974166,22640,1,1
2974166,43340,2,1
2974166,48879,3,1
2974166,5785,4,1
2974166,13093,5,0
2974166,32616,6,0
2974166,48623,7,0
2974166,21616,8,0
2975164,18583,1,0
2975164,45788,2,0
2975164,46107,3,1
2976396,9421,1,1
2976396,44008,2,1
2976396,47900,3,1
2976396,18465,4,0
2976396,22825,5,1
2976396,17652,6,1
2976396,13176,7,0
2976396,38739,8,1
2976396,2238,9,1
2976396,7559,10,1
2976396,43961,11,1
2976396,31040,12,0
2976396,30489,13,1
2976396,38834,14,1
2976646,10831,1,1
2976646,1468,2,1
2976646,9689,3,1
2976646,24852,4,1
2976646,47626,5,1
2976646,19660,6,1
2976646,19048,7,1
2976646,41588,8,1
2976646,14732,9,1
2976646,26036,10,1
2976646,3874,11,1
2976646,35510,12,0
2976646,41785,13,0
2977797,23540,1,1
2977797,33452,2,1
2977797,14645,3,1
2977797,27505,4,1
2977797,49186,5,0
2977797,4160,6,0
2979838,5876,1,1
2979838,12456,2,1
2979838,27845,3,1
2979838,30391,4,1
2979838,42828,5,0
2980186,6383,1,1
2980186,35079,2,1
2980186,8138,3,1
2980186,25837,4,1
2980186,38291,5,1
2980186,32732,6,1
2980186,13829,7,1
2980186,26576,8,1
2980186,44683,9,0
2980186,19348,10,1
2980186,22282,11,1
2980186,39275,12,1
2980186,16882,13,1
2980186,15261,14,1
2980186,12455,15,1
2981510,329,1,0
2981510,3583,2,0
2981510,15613,3,0
2981510,27241,4,0
2981510,31562,5,0
2981510,40706,6,0
2981510,12315,7,1
2981510,21783,8,0
2981718,49235,1,1
2981718,18531,2,1
2981718,13176,3,1
2981718,43218,4,1
2981718,21137,5,1
2981718,31717,6,0
2981718,47209,7,1
2981718,40706,8,1
2981718,21616,9,1
2982478,43654,1,1
2982478,13176,2,1
2982478,13431,3,1
2982478,47209,4,1
2982478,44632,5,1
2982478,43122,6,1
2982478,10749,7,1
2982478,47521,8,1
2982478,18670,9,1
2982478,5876,10,1
2982478,43504,11,1
2982478,33125,12,1
2982478,18465,13,1
2982478,30391,14,1
2982478,47759,15,1
2982478,38159,16,1
2982478,47439,17,1
2982478,24841,18,1
2982478,17461,19,1
2982478,20520,20,1
2982478,31717,21,1
2982478,27156,22,0
2982478,42701,23,1
2982478,28918,24,0
2984295,5212,1,1
2984295,26047,2,1
2984295,24852,3,1
2984295,18465,4,1
2984295,3631,5,1
2984295,28204,6,1
2984295,48094,7,1
2984295,2124,8,1
2984295,3599,9,1
2984295,47766,10,1
2984295,45007,11,1
2984295,26940,12,1
2984295,33593,13,1
2984295,21137,14,1
2984295,4357,15,1
2984295,10603,16,1
2984295,21938,17,0
2984295,26133,18,0
2984295,43713,19,0
2986226,47144,1,1
2986226,11136,2,0
2986226,24852,3,1
2986226,18117,4,0
2986226,31506,5,1
2986226,46667,6,0
2986226,35819,7,0
2986226,18811,8,0
2986614,41593,1,0
2986614,25256,2,0
2986614,34969,3,0
2986614,48953,4,0
2986614,16203,5,0
2986614,22888,6,1
2986614,23543,7,0
2986614,34126,8,1
2986614,45007,9,1
2986614,28079,10,1
2986614,2537,11,1
2986614,32465,12,0
2986614,24852,13,1
2986614,21137,14,1
2987544,13176,1,1
2987544,24954,2,1
2987544,8479,3,1
2987544,37646,4,1
2987544,27966,5,1
2987544,39578,6,1
2987544,22035,7,1
2987544,1199,8,1
2987544,49201,9,0
2987544,14211,10,0
2987544,41658,11,0
2987544,13292,12,0
2987753,19950,1,0
2987753,38288,2,1
2987753,33129,3,0
2987753,44632,4,1
2987753,16773,5,0
2987753,3243,6,0
2987753,6193,7,0
2987753,27881,8,0
2987753,25513,9,0
2987753,29307,10,0
2988441,11782,1,0
2988441,12254,2,0
2988441,45066,3,1
2988441,14704,4,0
2989372,35470,1,1
2989372,49235,2,1
2989372,6184,3,1
2989372,38928,4,1
2989372,46061,5,1
2991153,13629,1,1
2991153,45504,2,1
2991153,11520,3,1
2991153,22504,4,0
2991153,18382,5,1
2991153,34358,6,1
2991153,8518,7,0
2991153,29662,8,0
2991153,30391,9,1
2991153,33636,10,1
2991153,46667,11,0
2991153,45063,12,0
2991688,7628,1,0
2991688,47626,2,1
2991688,4855,3,0
2991688,39408,4,0
2991688,20842,5,0
2991688,24852,6,1
2991688,32553,7,1
2991688,33731,8,0
2991688,34126,9,0
2991688,21077,10,0
2991758,20607,1,0
2991758,39921,2,1
2991758,19468,3,0
2991758,13423,4,0
2991758,8153,5,1
2991758,28993,6,0
2991758,13029,7,1
2991758,33016,8,1
2991833,19634,1,1
2991833,13389,2,1
2991833,32463,3,0
2991833,37687,4,0
2991833,47626,5,1
2991833,13380,6,0
2991833,49683,7,0
2992968,8104,1,0
2992968,23554,2,1
2992968,40199,3,0
2994726,21137,1,1
2994726,34243,2,1
2994726,2124,3,0
2994726,48679,4,0
2994726,27845,5,1
2994728,21125,1,1
2994728,48645,2,1
2994728,46783,3,0
2994728,49598,4,0
2994728,45674,5,0
2994728,9076,6,1
2995287,11123,1,1
2995287,25518,2,1
2995287,13176,3,1
2995287,32864,4,1
2995287,5303,5,1
2995287,40646,6,1
2995287,32950,7,1
2995567,41400,1,1
2995709,32655,1,1
2995709,34050,2,1
2995709,5876,3,1
2995709,26209,4,1
2995709,4605,5,1
2995709,46667,6,1
2995709,27400,7,0
2995709,13984,8,0
2995709,12703,9,0
2995709,20114,10,0
2995709,29669,11,0
2995709,27683,12,1
2995709,8518,13,1
2995709,31717,14,1
2995709,16145,15,0
2995709,5373,16,0
2995709,14197,17,0
2995709,6046,18,1
2995709,17794,19,1
2995709,28985,20,1
2995709,34358,21,1
2995709,3849,22,1
2995709,26604,23,1
2995709,27284,24,0
2995709,29370,25,0
2995709,24852,26,1
2995709,12442,27,0
2995709,4562,28,1
2995714,43556,1,1
2995714,37569,2,1
2995714,10722,3,1
2995714,33504,4,1
2995714,7753,5,1
2995714,46354,6,1
2995714,49065,7,1
2995714,13187,8,1
2995714,15776,9,1
2995714,11968,10,0
2995714,44136,11,1
2995714,13396,12,0
2995714,41013,13,0
2995805,28204,1,1
2995805,24852,2,1
2995805,27985,3,1
2995805,49235,4,1
2995805,33548,5,1
2995805,44156,6,1
2995805,9076,7,1
2995805,21333,8,1
2995805,17341,9,1
2996158,33081,1,1
2996301,21410,1,1
2996301,46650,2,1
2996301,13866,3,1
2996301,18439,4,1
2996301,40028,5,0
2996301,38416,6,1
2996301,24852,7,1
2996301,18618,8,1
2996301,27471,9,0
2996301,36650,10,0
2996301,41198,11,0
2996301,28427,12,0
2996301,35221,13,0
2996301,30506,14,0
2996708,3957,1,1
2996708,42479,2,1
2996708,17580,3,1
2996708,9955,4,1
2996708,34099,5,0
2996911,27839,1,0
2996911,1689,2,0
2996911,19828,3,0
2996911,6184,4,1
2998179,24742,1,0
2998179,4698,2,0
2998179,13176,3,1
2998179,27086,4,1
2998179,21903,5,1
2998179,11712,6,1
2998179,24160,7,1
2998179,34243,8,1
2998179,45200,9,1
2999481,19348,1,1
2999481,24852,2,1
2999481,32239,3,1
2999481,28204,4,1
2999481,20014,5,1
2999481,1940,6,1
2999481,2240,7,1
2999481,43958,8,1
2999481,12481,9,1
2999481,21868,10,1
2999481,14147,11,1
2999481,23323,12,1
2999481,16568,13,0
2999481,27964,14,0
2999533,17706,1,1
2999533,17949,2,1
2999533,24852,3,1
2999533,30489,4,1
2999533,19007,5,1
2999533,27845,6,1
2999533,49191,7,1
2999533,31555,8,1
2999533,6104,9,1
2999533,13819,10,1
2999533,37687,11,1
2999533,12254,12,0
2999631,41372,1,1
2999631,42265,2,0
2999631,45,3,1
2999631,31573,4,0
2999631,31789,5,0
2999631,33846,6,1
2999631,5025,7,1
2999631,28204,8,0
2999631,23645,9,0
2999631,36070,10,0
2999631,19389,11,0
2999631,8424,12,0
2999631,24852,13,1
3000599,13176,1,1
3000599,20738,2,1
3000599,14715,3,1
3000599,28371,4,1
3000599,28814,5,1
3000599,26104,6,1
3000599,280,7,1
3000599,3298,8,1
3000599,33081,9,0
3000599,196,10,0
3001060,17902,1,1
3001190,45881,1,0
3001190,25659,2,0
3002375,22849,1,0
3002375,44359,2,0
3002375,32864,3,0
3002375,22000,4,0
3002375,2138,5,0
3002375,35845,6,0
3002375,30955,7,0
3002375,43076,8,0
3002375,16066,9,0
3002375,41651,10,0
3002375,34483,11,1
3002375,27979,12,1
3002375,24231,13,1
3002375,15683,14,1
3003544,27500,1,1
3003544,8898,2,1
3003544,3696,3,0
3003544,49235,4,1
3003544,19604,5,1
3003544,24852,6,1
3003544,41722,7,1
3003544,46572,8,1
3003544,16797,9,0
3003544,14097,10,0
3003544,23082,11,0
3003544,31701,12,0
3003544,31683,13,0
3003544,33772,14,1
3003544,39275,15,0
3003544,537,16,0
3003544,22750,17,0
3003544,7778,18,0
3003544,5819,19,0
3003544,43772,20,0
3003544,44245,21,0
3003939,12341,1,1
3003939,24852,2,1
3003939,21903,3,1
3003939,2210,4,1
3003939,15399,5,0
3003939,36968,6,0
3003939,12916,7,0
3004028,25273,1,1
3004028,2014,2,1
3004028,32047,3,1
3004028,24561,4,1
3004028,877,5,1
3004028,42193,6,1
3004227,21392,1,1
3004227,2966,2,1
3004227,16616,3,1
3004227,47209,4,1
3004227,5438,5,1
3004227,23029,6,1
3004227,29307,7,1
3004734,36717,1,1
3004734,29574,2,1
3004734,17706,3,1
3004734,15902,4,1
3004734,41806,5,1
3004734,19366,6,1
3004734,19057,7,1
3004734,11130,8,1
3004734,14010,9,1
3004734,2635,10,1
3004734,14678,11,1
3004734,38838,12,1
3004734,23029,13,0
3004734,8710,14,0
3004734,5449,15,0
3004734,40873,16,0
3004734,5212,17,1
3004734,14947,18,0
3004734,37053,19,1
3004734,16617,20,0
3004734,9203,21,0
3004734,15842,22,1
3004734,21508,23,0
3004734,48301,24,0
3005468,43483,1,1
3005468,9088,2,1
3005468,2556,3,0
3005726,9750,1,0
3005726,49235,2,1
3005726,32655,3,0
3005726,28899,4,0
3005726,16759,5,0
3005726,11408,6,0
3005726,33708,7,0
3005726,45007,8,0
3005726,34126,9,0
3006310,11933,1,0
3006310,47526,2,1
3007747,48790,1,0
3007747,39680,2,0
3007747,37377,3,0
3007747,42538,4,0
3007747,5151,5,0
3007878,2078,1,1
3007878,18531,2,1
3007878,27845,3,1
3007878,4799,4,1
3007878,23029,5,1
3007878,23565,6,0
3007878,19895,7,0
3007878,47766,8,1
3007878,9092,9,1
3007878,3682,10,0
3007878,9366,11,1
3007878,43999,12,1
3007878,1862,13,1
3007878,17862,14,0
3007878,8988,15,0
3007878,21461,16,1
3007878,41004,17,0
3007914,38185,1,1
3007914,5566,2,1
3007914,34940,3,1
3007914,22767,4,1
3007914,35898,5,0
3007914,26394,6,1
3007914,10343,7,0
3007914,19174,8,0
3007914,20860,9,1
3008495,15891,1,1
3008495,32478,2,1
3008495,31343,3,1
3008705,46473,1,0
3008705,43810,2,0
3008705,47800,3,0
3008705,44319,4,0
3009036,29223,1,0
3009036,43352,2,1
3009036,21288,3,0
3009036,35561,4,0
3009036,4913,5,1
3009036,10441,6,1
3009036,12341,7,1
3009268,38400,1,1
3009268,26369,2,1
3009268,28289,3,1
3009268,28842,4,1
3009268,41149,5,1
3009268,28934,6,1
3009268,39947,7,1
3009268,38967,8,1
3009268,25919,9,0
3009268,18465,10,1
3009436,47766,1,1
3009436,12980,2,1
3009436,24184,3,1
3009436,22963,4,0
3009436,31528,5,1
3009436,9623,6,0
3009436,5479,7,0
3010429,3628,1,1
3010429,16180,2,1
3010429,24489,3,1
3010429,39275,4,1
3010429,26604,5,1
3010429,27966,6,1
3010429,19731,7,1
3010429,19470,8,1
3010429,19250,9,1
3010429,24082,10,0
3010429,9047,11,1
3010429,8467,12,1
3010429,25659,13,1
3010429,27509,14,1
3010429,19693,15,0
3010429,13457,16,1
3010429,21137,17,0
3010429,9839,18,1
3010580,24852,1,1
3010580,35546,2,0
3010580,15925,3,0
3010580,32019,4,0
3010580,9176,5,0
3010913,34034,1,1
3010913,1463,2,1
3010913,9020,3,1
3010913,28535,4,1
3010913,13176,5,1
3010913,33000,6,1
3010913,41787,7,0
3010913,26201,8,1
3010913,1215,9,0
3010913,3339,10,1
3010913,32433,11,1
3010913,10246,12,1
3010913,37458,13,0
3010913,5732,14,1
3011077,10132,1,1
3011077,5479,2,1
3011077,37067,3,0
3011077,37646,4,1
3011077,4472,5,1
3011077,35842,6,1
3011077,21903,7,1
3011077,35547,8,1
3011077,46979,9,1
3011077,13563,10,1
3011077,5876,11,1
3011077,41950,12,1
3011165,196,1,1
3011185,47163,1,1
3011185,25706,2,1
3011772,39108,1,1
3011772,32655,2,1
3011772,14870,3,0
3011772,24830,4,0
3011772,33768,5,0
3011772,27104,6,0
3011772,27999,7,0
3011772,20734,8,0
3011772,47630,9,0
3011772,47766,10,1
3011772,5973,11,0
3011772,10385,12,1
3011772,46979,13,1
3011772,26209,14,0
3011968,8021,1,0
3011968,32734,2,0
3011968,21903,3,0
3011968,20656,4,1
3011968,29987,5,1
3011968,41844,6,1
3011968,8791,7,0
3012082,38400,1,0
3012082,15290,2,0
3012082,34735,3,0
3012082,27243,4,0
3012208,16367,1,0
3012208,16973,2,1
3012208,22559,3,1
3012208,17104,4,1
3012570,47345,1,0
3012570,6288,2,0
3012570,49054,3,0
3012570,17008,4,0
3013399,24852,1,1
3013399,21137,2,1
3013399,4920,3,1
3013399,24518,4,1
3013399,6475,5,1
3013399,38689,6,1
3013399,29871,7,1
3013399,42828,8,1
3013399,8424,9,1
3013399,42342,10,1
3013399,27344,11,1
3013399,43352,12,1
3013399,38772,13,1
3013399,21288,14,0
3013399,9550,15,0
3013399,38456,16,0
3013399,4305,17,0
3013399,47766,18,1
3013590,31801,1,1
3013590,21653,2,1
3013590,18229,3,1
3014325,6410,1,0
3014325,42191,2,0
3015564,38185,1,0
3015564,196,2,0
3015564,29529,3,0
3015564,41290,4,0
3015564,37215,5,0
3015564,11900,6,0
3015564,14316,7,0
3015799,29466,1,0
3015799,29826,2,0
3015799,49174,3,0
3015799,24288,4,0
3015799,33198,5,1
3015799,42701,6,1
3015799,41149,7,0
3015799,12456,8,1
3015799,45063,9,0
3015799,40749,10,0
3015799,2480,11,0
3015799,1999,12,0
3015799,29996,13,1
3015799,7559,14,0
3015799,37067,15,0
3015799,15392,16,1
3015799,16398,17,0
3015799,7704,18,1
3015799,24535,19,0
3015799,35140,20,0
3015799,38647,21,0
3016197,16540,1,1
3016197,24852,2,1
3016197,34217,3,1
3016197,6348,4,1
3016197,38456,5,1
3016197,27554,6,1
3016345,3919,1,0
3016345,33368,2,1
3016345,27104,3,1
3016587,27086,1,1
3016607,28851,1,1
3016607,39190,2,1
3016607,38383,3,1
3016607,5876,4,1
3016607,24852,5,1
3016607,30117,6,1
3016607,4920,7,1
3016607,1158,8,1
3016607,35898,9,1
3016607,11250,10,1
3017190,19613,1,0
3017190,44359,2,0
3017190,17794,3,0
3017190,23165,4,1
3017190,35333,5,0
3017190,30480,6,0
3017190,13780,7,0
3017190,5912,8,0
3017190,4086,9,0
3017190,5025,10,0
3017190,48364,11,0
3017190,26369,12,0
3017190,34126,13,0
3017190,16482,14,0
3017190,20082,15,0
3017190,32052,16,0
3017190,2966,17,0
3017190,40913,18,0
3017190,35678,19,1
3017190,11136,20,1
3020061,30994,1,0
3020061,20622,2,0
3020061,49533,3,1
3020061,39054,4,0
3020061,9373,5,1
3020061,8671,6,0
3020061,43920,7,0
3020061,44359,8,1
3020061,49236,9,0
3020061,1999,10,1
3020061,42736,11,0
3020061,24964,12,1
3020061,34126,13,1
3020061,15937,14,1
3020061,21616,15,0
3020061,24830,16,1
3020061,4605,17,1
3020061,13304,18,0
3021605,35264,1,0
3021605,21417,2,0
3021605,24852,3,0
3021605,39275,4,0
3021605,39928,5,1
3021605,12576,6,0
3021605,47193,7,0
3021605,4576,8,0
3021665,15949,1,1
3021665,5450,2,1
3021665,40332,3,1
3021665,46853,4,1
3021665,7156,5,0
3021665,22825,6,1
3021665,8277,7,0
3021665,49141,8,0
3021665,33479,9,1
3021665,1503,10,1
3021665,26530,11,1
3021673,26743,1,0
3021673,46022,2,1
3021673,34262,3,1
3021673,17008,4,1
3021673,806,5,1
3021673,45588,6,1
3021673,24852,7,1
3022459,20888,1,0
3022459,33370,2,0
3022459,14437,3,0
3022459,11422,4,0
3022530,26790,1,1
3022530,25753,2,1
3022530,47626,3,1
3022530,2452,4,1
3022530,30024,5,1
3022530,21903,6,1
3022530,8424,7,1
3022530,26177,8,0
3023108,17706,1,1
3023108,27344,2,1
3023108,19019,3,1
3023108,27325,4,1
3023108,44278,5,1
3023108,47209,6,1
3023309,16617,1,1
3023963,36865,1,1
3023963,8309,2,1
3023963,38275,3,1
3023963,15613,4,0
3023963,8467,5,0
3023963,47209,6,1
3023963,6046,7,0
3023963,8424,8,1
3023963,30391,9,0
3023963,48679,10,0
3023963,20512,11,0
3023963,38689,12,0
3023963,45504,13,0
3023963,14486,14,0
3023963,26369,15,1
3023963,10246,16,0
3024531,9550,1,1
3024531,13646,2,1
3024531,43504,3,0
3024531,48086,4,1
3024531,25598,5,0
3024531,8490,6,0
3025169,43279,1,1
3025169,264,2,1
3025169,20682,3,1
3025169,23909,4,1
3025169,39719,5,1
3025169,38060,6,0
3025169,27116,7,0
3025169,39423,8,0
3025169,23375,9,1
3025370,27845,1,1
3025370,47719,2,1
3025370,12754,3,1
3025370,44672,4,0
3025370,9776,5,0
3025370,27966,6,1
3025370,21137,7,0
3025370,26604,8,0
3026337,39993,1,1
3027209,47766,1,1
3027209,18027,2,1
3027209,11140,3,1
3027209,28849,4,1
3027209,11097,5,1
3027209,3952,6,0
3027209,24852,7,1
3027209,33232,8,0
3027209,23726,9,0
3027209,42183,10,1
3027637,39327,1,1
3027637,17960,2,1
3027637,46184,3,1
3027637,14105,4,1
3027637,40925,5,1
3027637,9088,6,1
3027637,14519,7,1
3027637,33439,8,0
3027637,32913,9,0
3027637,36386,10,1
3027770,30450,1,0
3027770,45081,2,0
3027770,26194,3,0
3027770,22935,4,1
3027770,23803,5,0
3027770,12748,6,0
3027770,45535,7,1
3027770,17979,8,1
3027770,28377,9,0
3027770,21903,10,1
3027770,4920,11,1
3027770,34981,12,0
3027770,28373,13,1
3028095,35561,1,1
3028095,37919,2,1
3028095,39275,3,0
3028095,12341,4,0
3028095,40688,5,1
3028095,4724,6,0
3028095,8571,7,0
3028095,42475,8,0
3028527,45116,1,1
3028527,20851,2,1
3028527,32100,3,1
3028527,47626,4,1
3028527,38739,5,0
3028527,47229,6,1
3028527,24852,7,1
3028527,37307,8,0
3028527,1468,9,0
3028527,41299,10,1
3028527,39928,11,0
3028527,2309,12,0
3028527,26985,13,1
3028527,3262,14,1
3028613,43014,1,1
3028613,4605,2,1
3028613,46979,3,1
3028613,25890,4,1
3028613,46906,5,1
3028613,44632,6,1
3028613,19348,7,0
3029940,24852,1,1
3029940,4920,2,1
3029940,44799,3,1
3029940,49176,4,1
3029940,38200,5,1
